id,explanation,solution_image_url,metadata
019d5409-bc7a-7244-a91b-47d77b79cadd,"$\pmb{\text{Step 1: Identify the structure of natural rubber}}$
Natural rubber is a polymer of isoprene (2-methyl-1,3-butadiene). Specifically, it is $\pmb{\text{cis-1,4-polyisoprene}}$. Each repeating unit contains one carbon-carbon double bond.

$\pmb{\text{Step 2: Understand the hydrogenation process}}$
Hydrogenation involves the addition of hydrogen ($H_2$) across the double bonds of the polymer chain in the presence of a catalyst. This converts the unsaturated polyisoprene into a saturated hydrocarbon chain.

$\pmb{\text{Step 3: Analyze the resulting structure}}$
The repeating unit of natural rubber is $-[CH_2-C(CH_3)=CH-CH_2]-$. Upon complete hydrogenation, the double bond is saturated, resulting in the structure:
$$-[CH_2-CH(CH_3)-CH_2-CH_2]-$$
This structure is identical to a copolymer formed from alternating units of $\pmb{\text{ethylene}}$ ($-CH_2-CH_2-$) and $\pmb{\text{propylene}}$ ($-CH_2-CH(CH_3)-$).

$\pmb{\text{Step 4: Conclusion}}$
Because the saturated chain effectively mirrors the chemical composition of an ethylene-propylene copolymer, the hydrogenation of natural rubber yields this specific material.

Therefore, the correct product is $\boxed{\text{ethylene-propylene copolymer}}$.",https://lh3.googleusercontent.com/d/1aXQjTE1ZuN8h52jHi_kJCWWmhh-t5uTf=w1200,{}
019d5409-bc82-77f3-a5fe-e4bc42c82437,"$\pmb{\text{Step 1: Identify the constraints}}$
We need to select a team of $4$ members from $6$ girls and $4$ boys. The team must have $\pmb{\text{at most one boy}}$. This gives us two mutually exclusive cases:
1. The team has $\mathbf{0 \text{ boys}}$ (all $4$ are girls).
2. The team has $\mathbf{1 \text{ boy}}$ (and $3$ girls).

$\pmb{\text{Step 2: Calculate ways for Case 1 (0 boys)}}$
Number of ways to select $4$ girls from $6$ girls:
$${}^6C_4 = \frac{6 \times 5}{2 \times 1} = 15 \text{ ways}$$

$\pmb{\text{Step 3: Calculate ways for Case 2 (1 boy)}}$
Number of ways to select $1$ boy from $4$ boys AND $3$ girls from $6$ girls:
$${}^4C_1 \times {}^6C_3 = 4 \times \frac{6 \times 5 \times 4}{3 \times 2 \times 1} = 4 \times 20 = 80 \text{ ways}$$

$\pmb{\text{Step 4: Total number of member combinations}}$
Total ways to select the $4$ members:
$$15 + 80 = 95 \text{ ways}$$

$\pmb{\text{Step 5: Account for the captain selection}}$
From each selected team of $4$ members, any one of the $4$ members can be appointed as the captain. Therefore, we multiply the total member combinations by $4$:
$$\text{Total ways} = 95 \times 4 = 380$$

Therefore, the number of ways of selecting the team is $\boxed{380}$.",,{}
019d5409-bc85-7ec2-92e8-d07a548b7cb0,"$\pmb{\text{Step 1: Simplify the coefficients using limits}}$
As $a \to 0$, we use the binomial approximation $(1+a)^n \approx 1 + na$. The equation is:
$((1+a)^{1/3} - 1)x^2 + ((1+a)^{1/2} - 1)x + ((1+a)^{1/6} - 1) = 0$

Substituting the approximations:
$(\frac{1}{3}a)x^2 + (\frac{1}{2}a)x + (\frac{1}{6}a) = 0$

$\pmb{\text{Step 2: Form the limiting quadratic equation}}$
Divide the entire equation by $a$ (since $a \to 0^+$ and $a \neq 0$):
$$\frac{1}{3}x^2 + \frac{1}{2}x + \frac{1}{6} = 0$$

Multiply by 6 to clear denominators:
$$2x^2 + 3x + 1 = 0$$

$\pmb{\text{Step 3: Find the limiting roots}}$
The limits $\lim_{a \to 0^+} \alpha(a)$ and $\lim_{a \to 0^+} \beta(a)$ are the roots of this quadratic equation.
Solving $2x^2 + 3x + 1 = 0$:
$$(2x + 1)(x + 1) = 0$$
Roots are $x = -1$ and $x = -1/2$.

Therefore, the correct answer is $\boxed{2x^2 + 3x + 1 = 0}$.",,{}
019d5409-bc8b-78ba-878e-1ebbce162839,"$\pmb{\text{Step 1: Identify the reaction conditions and products}}$
In neutral or faintly alkaline medium, permanganate ($MnO_4^-$) acts as an oxidizing agent and is reduced to manganese dioxide ($MnO_2$). Thiosulphate ($S_2O_3^{2-}$) is oxidized to sulphate ($SO_4^{2-}$).



$\pmb{\text{Step 2: Write the balanced redox equation}}$
The balanced chemical equation for the reaction is:
$$8MnO_4^- + 3S_2O_3^{2-} + H_2O \to 8MnO_2 + 6SO_4^{2-} + 2OH^-$$

$\pmb{\text{Step 3: Determine the value of X}}$
From the stoichiometry of the balanced equation, 8 moles of $MnO_4^-$ produce 6 moles of the sulfur-containing product ($SO_4^{2-}$).
Therefore, $X = 6$.

Therefore, the magnitude of $X$ is $\pmb{\boxed{6}}$.",,{}
019d5409-bc8e-7399-87a9-b70ad01bc284,"$\pmb{\text{Step 1: Apply Snell's Law at the first face (PQ)}}$
At the point of incidence on face PQ, the light enters from air ($n_{air} = 1$) into the prism ($n = \sqrt{2}$). According to Snell's Law:
$$1 \cdot \sin \alpha = n \cdot \sin r_1$$
Given $\alpha = 45^\circ$ and $n = \sqrt{2}$:
$$\sin 45^\circ = \sqrt{2} \sin r_1 \implies \frac{1}{\sqrt{2}} = \sqrt{2} \sin r_1$$
$$\sin r_1 = \frac{1}{2} \implies r_1 = 30^\circ$$



$\pmb{\text{Step 2: Determine the critical angle for face PR}}$
Total internal reflection (TIR) occurs at the face PR when the angle of incidence inside the prism, $r_2$, is at least equal to the critical angle $\theta_c$. The critical angle is given by:
$$\sin \theta_c = \frac{1}{n} = \frac{1}{\sqrt{2}} \implies \theta_c = 45^\circ$$
For the minimum value of $\alpha$, the light just undergoes TIR, so $r_2 = \theta_c = 45^\circ$.

$\pmb{\text{Step 3: Geometry of the prism}}$
In a triangular prism, the relationship between the interior angles and the apex angle $\theta$ (at vertex P) can be derived from the geometry of the normal lines. For the configuration where the light reflects off face PR:
$$\theta = r_2 - r_1$$
Substituting the values we found:
$$\theta = 45^\circ - 30^\circ = 15^\circ$$

Therefore, the angle of the prism is $\boxed{15^\circ}$.",https://lh3.googleusercontent.com/d/1qs1eVOGRljE9oJ5fDruR27aPbSNxYKwU=w1200,{}
019d5409-bc9e-724e-82e9-2452318145cb,"$\pmb{\text{Step 1: Define variables and given conditions}}$
Let the mole fraction of solute be $x_2 = 0.1$ and mole fraction of solvent be $x_1 = 0.9$.
Let $M_2$ be the molecular weight of the solute and $M_1$ be the molecular weight of the solvent.
Given: Molarity ($M$) = Molality ($m$) and Density ($d$) = 2.0 g/cm$^3$.

$\pmb{\text{Step 2: Use the relationship between Molarity and Molality}}$
The relationship between molality ($m$), molarity ($M$), and density ($d$ in g/mL) is:
$$\frac{1}{m} = \frac{d}{M} - \frac{M_2}{1000}$$
Since $M = m$, the equation simplifies to:
$$\frac{1}{M} = \frac{d}{M} - \frac{M_2}{1000} \implies \frac{d-1}{M} = \frac{M_2}{1000}$$
$$M = \frac{1000(d-1)}{M_2} = \frac{1000(2-1)}{M_2} = \frac{1000}{M_2} \quad \dots (1)$$

$\pmb{\text{Step 3: Express Molality in terms of mole fraction}}$
Molality is given by:
$$m = \frac{x_2 \times 1000}{x_1 \times M_1}$$
Substituting $m = M$ and the mole fraction values:
$$M = \frac{0.1 \times 1000}{0.9 \times M_1} = \frac{1000}{9M_1} \quad \dots (2)$$

$\pmb{\text{Step 4: Equate the expressions and find the ratio}}$
Equating (1) and (2):
$$\frac{1000}{M_2} = \frac{1000}{9M_1}$$
$$\frac{1}{M_2} = \frac{1}{9M_1} \implies \frac{M_2}{M_1} = 9$$

Therefore, the ratio of the molecular weights of the solute and solvent is $\boxed{9}$.",,{}
019d5409-bca7-7f44-8989-aae5da1229d3,"$\pmb{\text{Step 1: Write the formulas for characteristic speeds}}$
The root mean square speed ($v_{\text{rms}}$) and the most probable speed ($v_{\text{mp}}$) are given by:
$$v_{\text{rms}} = \sqrt{\frac{3RT}{M}} \quad \text{and} \quad v_{\text{mp}} = \sqrt{\frac{2RT}{M}}$$
where $R$ is the gas constant, $T$ is the temperature in Kelvin, and $M$ is the molecular weight.



$\pmb{\text{Step 2: Set up the equation based on the given condition}}$
Given that $v_{\text{rms}}$ of gas $X$ at $T_X = 400 \text{ K}$ equals $v_{\text{mp}}$ of gas $Y$ at $T_Y = 60 \text{ K}$:
$$\sqrt{\frac{3RT_X}{M_X}} = \sqrt{\frac{2RT_Y}{M_Y}}$$

$\pmb{\text{Step 3: Substitute the known values}}$
Substitute $T_X = 400$, $M_X = 40$, and $T_Y = 60$:
$$\sqrt{\frac{3R(400)}{40}} = \sqrt{\frac{2R(60)}{M_Y}}$$

$\pmb{\text{Step 4: Solve for } M_Y}$
Square both sides and cancel $R$:
$$\frac{3 \times 400}{40} = \frac{2 \times 60}{M_Y}$$
$$3 \times 10 = \frac{120}{M_Y}$$
$$30 = \frac{120}{M_Y}$$
$$M_Y = \frac{120}{30} = 4$$

Therefore, the molecular weight of gas $Y$ is $\pmb{\boxed{4}}$.",,{}
019d5409-bca9-7e3b-ac0b-639e4ae48d4a,"$\pmb{\text{Step 1: Determine the coordinates of the vertices}}$
The base is a square of side 3 in the $xy$-plane. 
$O = (0,0,0), P = (3,0,0), R = (0,3,0), Q = (3,3,0)$.
The midpoint $T$ of $OQ$ is $(\frac{3}{2}, \frac{3}{2}, 0)$. Since $S$ is directly above $T$ at height 3, $S = (\frac{3}{2}, \frac{3}{2}, 3)$.



$\pmb{\text{Step 2: Verify Option A (Angle between } OQ \text{ and } OS)}$
$\vec{OQ} = (3, 3, 0)$ and $\vec{OS} = (\frac{3}{2}, \frac{3}{2}, 3)$.
$\cos \theta = \frac{\vec{OQ} \cdot \vec{OS}}{|OQ||OS|} = \frac{4.5 + 4.5 + 0}{\sqrt{18} \sqrt{2.25 + 2.25 + 9}} = \frac{9}{\sqrt{18}\sqrt{13.5}} = \frac{9}{\sqrt{18} \sqrt{27/2}} = \frac{9}{\sqrt{243}} = \frac{9}{9\sqrt{3}} = \frac{1}{\sqrt{3}}$.
$\theta = \cos^{-1}(1/\sqrt{3}) \neq \pi/3$. Option A is incorrect.

$\pmb{\text{Step 3: Verify Option B (Plane OQS)}}$
The plane passes through $O(0,0,0)$, $Q(3,3,0)$, and $S(\frac{3}{2}, \frac{3}{2}, 3)$.
For any point $(x,y,z)$ on the plane $x-y=0$:
At $O$: $0-0=0$ (True)
At $Q$: $3-3=0$ (True)
At $S$: $\frac{3}{2}-\frac{3}{2}=0$ (True)
Thus, the plane equation is $x-y=0$. Option B is correct.

$\pmb{\text{Step 4: Verify Option C (Distance from P to plane OQS)}}$
Perpendicular distance from $P(3,0,0)$ to $x - y = 0$ is:
$$d = \frac{|3 - 0|}{\sqrt{1^2 + (-1)^2}} = \frac{3}{\sqrt{2}}$$
Option C is correct.

$\pmb{\text{Step 5: Verify Option D (Distance from O to line RS)}}$
Line $RS$ passes through $R(0,3,0)$ with direction $\vec{v} = S - R = (\frac{3}{2}, -\frac{3}{2}, 3) \parallel (1, -1, 2)$.
Equation of line $RS$: $\vec{r} = (0, 3, 0) + \lambda(1, -1, 2)$.
Perpendicular distance from origin $O$ to line $\vec{a} + \lambda \vec{v}$ is $\frac{|\vec{a} \times \vec{v}|}{|\vec{v}|}$.
$\vec{a} \times \vec{v} = (0, 3, 0) \times (1, -1, 2) = (6, 0, -3)$.
Distance $= \frac{\sqrt{6^2 + 0^2 + (-3)^2}}{\sqrt{1^2 + (-1)^2 + 2^2}} = \frac{\sqrt{45}}{\sqrt{6}} = \sqrt{\frac{45}{6}} = \sqrt{\frac{15}{2}}$.
Option D is correct.

Therefore, the correct options are $\boxed{B, C, D}$.",,{}
019d5409-bcaa-76d9-95a6-58c04552fd30,"$\pmb{\text{Step 1: Analyze set P}}$
The condition for set $P$ is:
$$\sin \theta - \cos \theta = \sqrt{2} \cos \theta$$
$$\sin \theta = (\sqrt{2} + 1) \cos \theta$$
$$\tan \theta = \sqrt{2} + 1 \quad \dots(1)$$

$\pmb{\text{Step 2: Analyze set Q}}$
The condition for set $Q$ is:
$$\sin \theta + \cos \theta = \sqrt{2} \sin \theta$$
$$\cos \theta = (\sqrt{2} - 1) \sin \theta$$
$$\frac{1}{\sqrt{2} - 1} = \tan \theta$$

$\pmb{\text{Step 3: Simplify the expression for } \tan \theta \text{ in Q}}$
Rationalizing the denominator:
$$\tan \theta = \frac{1}{\sqrt{2} - 1} \times \frac{\sqrt{2} + 1}{\sqrt{2} + 1} = \frac{\sqrt{2} + 1}{2 - 1}$$
$$\tan \theta = \sqrt{2} + 1 \quad \dots(2)$$

$\pmb{\text{Step 4: Compare results}}$
Since both sets $P$ and $Q$ result in the same condition $\tan \theta = \sqrt{2} + 1$, the sets are identical.

Therefore, the correct answer is $\boxed{P = Q}$.",,{}
019d5409-bcb0-7edb-9750-701b12236cb7,"\(\bullet \quad \text{Heat generated in device in 3 h} = \text{Time} \times \text{power} = 3 \times 3600 \times 3 \times 10^{3} = 324 \times 10^{5} \text{ J}\)
\(\bullet \quad \text{Heat used to heat water} = ms \Delta \theta = 120 \times 1 \times 4.2 \times 10^{3} \times 20 \text{ J}\)
\(\bullet \quad \text{Heat absorbed by coolant} = Pt = 324 \times 10^{5} - 120 \times 1 \times 4.2 \times 10^{3} \times 20 \text{ J}\)
\(\bullet \quad \text{Heat absorbed by coolant} = (324 - 100.8) \times 10^{5} \text{ J} = 223.2 \times 10^{5} \text{ J}\)
\(\bullet \quad P = \frac{223.2 \times 10^{5}}{3600} = 2067 \text{ W}\)",,{}
019d5409-bcb5-7173-83ef-986ea330061c,"$\pmb{\text{Step 1: Determine the dimensions of each quantity}}$
Let $M, L, T,$ and $A$ represent mass, length, time, and electric current respectively.
$\bullet \quad$ Length scale $[l] = L^1$
$\bullet \quad$ Number per unit volume $[n] = L^{-3}$
$\bullet \quad$ Charge $[q] = A^1 T^1$
$\bullet \quad$ Boltzmann constant energy relation: $E = k_B T \implies [k_B T] = [M^1 L^2 T^{-2}]$
$\bullet \quad$ Permittivity from Coulomb's Law $F = \frac{q^2}{4\pi\varepsilon r^2}$:
$[\varepsilon] = \frac{[q^2]}{[F][r^2]} = \frac{A^2 T^2}{(M^1 L^1 T^{-2})(L^2)} = M^{-1} L^{-3} T^4 A^2$

$\pmb{\text{Step 2: Test Option B}}$
Evaluate the dimensions of $\sqrt{\frac{\varepsilon k_B T}{nq^2}}$:
$$\left[ \frac{\varepsilon k_B T}{nq^2} \right] = \frac{(M^{-1} L^{-3} T^4 A^2)(M^1 L^2 T^{-2})}{(L^{-3})(A^2 T^2)}$$
$$\left[ \frac{\varepsilon k_B T}{nq^2} \right] = \frac{L^{-1} T^2 A^2}{L^{-3} A^2 T^2} = L^2$$
Taking the square root: $\sqrt{L^2} = L^1$. This matches the dimension of length. Thus, $\pmb{\text{Option B}}$ is correct.

$\pmb{\text{Step 3: Test Option D}}$
Evaluate the dimensions of $\sqrt{\frac{q^2}{\varepsilon n^{1/3} k_B T}}$:
Note that $[n^{1/3}] = (L^{-3})^{1/3} = L^{-1}$.
$$\left[ \frac{q^2}{\varepsilon n^{1/3} k_B T} \right] = \frac{A^2 T^2}{(M^{-1} L^{-3} T^4 A^2)(L^{-1})(M^1 L^2 T^{-2})}$$
$$\left[ \frac{q^2}{\varepsilon n^{1/3} k_B T} \right] = \frac{A^2 T^2}{L^{-2} T^2 A^2} = L^2$$
Taking the square root: $\sqrt{L^2} = L^1$. This also matches the dimension of length. Thus, $\pmb{\text{Option D}}$ is correct.

$\pmb{\text{Step 4: Conclusion}}$
Option A results in dimensions of $L^{-1}$ and Option C results in dimensions of $L^{3/2}$, neither of which represents a length scale.

Therefore, the correct options are $\boxed{\text{B, D}}$.",,{}
019d5409-ba55-7eda-9d2a-ffa6df59eacf,"$\pmb{\text{Step 1: Write Einstein's photoelectric equation}}$
Einstein's photoelectric equation relates the energy of incident photons to the work function of the metal and the maximum kinetic energy of the emitted electrons:
$$\frac{hc}{\lambda} = \phi + K_{max}$$
Since the maximum kinetic energy is equal to the energy provided by the stopping potential ($K_{max} = eV_0$), the equation becomes:
$$\frac{hc}{\lambda} = \phi + eV_0$$


$\pmb{\text{Step 2: Set up equations for two data points}}$
Using the data from the table to create a system of equations:
For $\lambda_1 = 0.3 \times 10^{-6} \text{ m}$, $V_{01} = 2.0 \text{ V}$:
$$\frac{hc}{0.3 \times 10^{-6}} = \phi + 2.0e \quad \dots (1)$$
For $\lambda_2 = 0.4 \times 10^{-6} \text{ m}$, $V_{02} = 1.0 \text{ V}$:
$$\frac{hc}{0.4 \times 10^{-6}} = \phi + 1.0e \quad \dots (2)$$

$\pmb{\text{Step 3: Eliminate the work function } \phi}$ 
Subtracting equation (2) from equation (1) allows us to solve for $h$:
$$hc \left( \frac{1}{0.3 \times 10^{-6}} - \frac{1}{0.4 \times 10^{-6}} \right) = e(2.0 - 1.0)$$
$$hc \times 10^6 \left( \frac{1}{0.3} - \frac{1}{0.4} \right) = e$$
$$hc \times 10^6 \left( \frac{0.4 - 0.3}{0.12} \right) = e$$
$$hc \times 10^6 \times \frac{0.1}{0.12} = e \implies hc \times 10^6 \times \frac{5}{6} = e$$

$\pmb{\text{Step 4: Calculate the value of } h}$
Substitute the given values for $c = 3 \times 10^8$ and $e = 1.6 \times 10^{-19}$:
$$h \times (3 \times 10^8) \times 10^6 \times \frac{5}{6} = 1.6 \times 10^{-19}$$
$$h \times (2.5 \times 10^{14}) = 1.6 \times 10^{-19}$$
$$h = \frac{1.6 \times 10^{-19}}{2.5 \times 10^{14}} = 0.64 \times 10^{-33}$$
$$h = 6.4 \times 10^{-34} \text{ J-s}$$

Therefore, the value of Planck's constant found from the experiment is $\boxed{6.4 \times 10^{-34} \text{ J-s}}$.",,{}
019d5409-bc8c-79e3-aab5-cb7795d0de59,"$\pmb{\text{Step 1: Determine the Image Distance for Refraction}}$

Given:
$\bullet$ Object distance ($u$) = $-30 \text{ cm}$
$\bullet$ Magnification ($m$) = $-2$

Using the magnification formula:
$$m = \frac{v}{u}$$
$$-2 = \frac{v}{-30}$$
$$v = 60 \text{ cm}$$

Using the lens formula:
$$\frac{1}{v} - \frac{1}{u} = \frac{1}{f}$$
$$\frac{1}{60} - \frac{1}{-30} = \frac{1}{f}$$
$$\frac{1}{60} + \frac{1}{30} = \frac{1}{f}$$
$$\frac{1 + 2}{60} = \frac{1}{f}$$
$$\frac{3}{60} = \frac{1}{f}$$
$$f = 20 \text{ cm}$$

$\pmb{\text{Step 2: Determine the Refractive Index}}$

Using the lens maker's formula:
$$\frac{1}{f} = (n-1)\left(\frac{1}{R_1} - \frac{1}{R_2}\right)$$
$$\frac{1}{20} = (n-1)\left(\frac{1}{R} + \frac{1}{\infty}\right)$$
$$\frac{1}{20} = (n-1)\left(\frac{1}{R}\right)$$
$$n = 1 + \frac{R}{20} \quad \text{(i)}$$

$\pmb{\text{Step 3: Determine the Radius of Curvature for Reflection}}$

Given:
$\bullet$ Object distance ($u$) = $-30 \text{ cm}$
$\bullet$ Image distance ($v$) = $10 \text{ cm}$
$\bullet$ Focal length ($f$) = $\frac{R}{2}$

Using the mirror formula:
$$\frac{1}{v} + \frac{1}{u} = \frac{1}{f}$$
$$\frac{1}{10} + \frac{1}{-30} = \frac{2}{R}$$
$$\frac{3 + 1}{30} = \frac{2}{R}$$
$$\frac{4}{30} = \frac{2}{R}$$
$$\frac{2}{15} = \frac{2}{R}$$
$$R = 15 \text{ cm}$$

Substitute $R = 15 \text{ cm}$ in equation (i):
$$n = 1 + \frac{15}{20} = 1.75$$

$\pmb{\text{Step 4: Determine the Correct Statements}}$

$\pmb{\text{Statement A:}}$
$$n = 2.5 \quad \text{(True)}$$

$\pmb{\text{Statement B:}}$
$$R = 45 \text{ cm} \quad \text{(False)}$$

$\pmb{\text{Statement C:}}$
$$\text{Faint image is erect and real} \quad \text{(False)}$$

$\pmb{\text{Statement D:}}$
$$f = 20 \text{ cm} \quad \text{(True)}$$

$\pmb{\text{Conclusion:}}$

The correct statements are $\pmb{\text{A and D}}$.

Therefore, the correct answer is $\boxed{\text{A, D}}$.",,{}
019d5409-ba39-7ab5-a19d-89e58cbd86f0,"$\pmb{\text{Step 1: Calculate the Energy of the Incident Photon}}$
The energy $E$ of the incident photon is given by the formula:
$$E = \frac{hc}{\lambda}$$
Substituting the given values ($970$ Å $= 970 \times 10^{-10}$ m):
$$E = \frac{1.237 \times 10^{-6}}{970 \times 10^{-10}} \approx 12.75 \text{ eV}$$

$\pmb{\text{Step 2: Determine the Principal Quantum Number (n) of the excited state}}$
The energy of an electron in the $n$-th state of a hydrogen atom is $E_n = -\frac{13.6}{n^2}$ eV. When the ground state electron absorbs the photon energy, the final energy state is:
$$E_n = E_1 + E_{\text{photon}}$$
$$- \frac{13.6}{n^2} = -13.6 + 12.75 = -0.85 \text{ eV}$$
$$\frac{13.6}{n^2} = 0.85 \implies n^2 = \frac{13.6}{0.85} = 16 \implies n = 4$$

$\pmb{\text{Step 3: Calculate the number of emission lines}}$
When the electron de-excites from the state $n = 4$ to the ground state, the maximum number of distinct spectral lines possible is calculated using the combination formula ${n \choose 2}$ or $\frac{n(n-1)}{2}$:
$$\text{Number of lines} = \frac{4(4-1)}{2} = \frac{4 \times 3}{2} = 6$$
The six possible transitions are $4 \to 3$, $4 \to 2$, $4 \to 1$, $3 \to 2$, $3 \to 1$, and $2 \to 1$.

Therefore, the number of lines present in the emission spectrum is $\boxed{6}$.",,{}
019d5409-bcb2-750c-b02b-8bcb31151737,"$\pmb{\text{Step 1: Understand the formula for terminal velocity}}$
The terminal velocity $v_T$ of a spherical body falling through a viscous liquid is given by Stokes' Law:
$$v_T = \frac{2}{9} \frac{r^2}{\eta} (\rho - \sigma) g$$
where:
$r$ is the radius of the sphere,
$\eta$ is the coefficient of viscosity,
$\rho$ is the density of the solid sphere,
$\sigma$ is the density of the liquid, and
$g$ is the acceleration due to gravity.

$\pmb{\text{Step 2: List the parameters for spheres P and Q}}$
$\bullet \quad \pmb{\text{For Sphere P:}}$
Radius $r_P = \frac{1}{2} = 0.5\text{ cm}$
Density $\rho = 8\text{ gm cm}^{-3}$
Liquid density $\sigma_P = 0.8\text{ gm cm}^{-3}$
Viscosity $\eta_P = 3\text{ poiseuilles}$

$\bullet \quad \pmb{\text{For Sphere Q:}}$
Radius $r_Q = \frac{0.5}{2} = 0.25\text{ cm} = \frac{1}{4}\text{ cm}$
Density $\rho = 8\text{ gm cm}^{-3}$
Liquid density $\sigma_Q = 1.6\text{ gm cm}^{-3}$
Viscosity $\eta_Q = 2\text{ poiseuilles}$

$\pmb{\text{Step 3: Calculate the ratio of terminal velocities}}$
The ratio $\frac{v_P}{v_Q}$ is given by:
$$\frac{v_P}{v_Q} = \frac{\frac{r_P^2}{\eta_P}(\rho - \sigma_P)}{\frac{r_Q^2}{\eta_Q}(\rho - \sigma_Q)}$$
$$\frac{v_P}{v_Q} = \left( \frac{r_P}{r_Q} \right)^2 \times \frac{\eta_Q}{\eta_P} \times \frac{(\rho - \sigma_P)}{(\rho - \sigma_Q)}$$
Substituting the values:
$$\frac{v_P}{v_Q} = \left( \frac{1/2}{1/4} \right)^2 \times \frac{2}{3} \times \frac{(8 - 0.8)}{(8 - 1.6)}$$
$$\frac{v_P}{v_Q} = (2)^2 \times \frac{2}{3} \times \frac{7.2}{6.4}$$
$$\frac{v_P}{v_Q} = 4 \times \frac{2}{3} \times \frac{9}{8}$$
$$\frac{v_P}{v_Q} = \frac{8}{3} \times \frac{9}{8} = 3$$

Therefore, the ratio of the terminal velocities of $P$ and $Q$ is $\boxed{3}$.",,{}
019d9888-c983-7924-a7f3-6abfbd3110a1,"$\pmb{\text{Step 1: Find the coefficient of } x^2 \text{ in the series}}$

The given expression is:
$$S = \underbrace{(1+x)^2 + (1+x)^3 + \dots + (1+x)^{49}}_{S_1} + (1+mx)^{50}$$
For $S_1$, we use the formula for the sum of a Geometric Progression:
$$S_1 = (1+x)^2 \frac{[(1+x)^{48} - 1]}{(1+x) - 1} = \frac{(1+x)^{50} - (1+x)^2}{x}$$
The coefficient of $x^2$ in $S_1$ is equal to the coefficient of $x^3$ in $[(1+x)^{50} - (1+x)^2]$:
$$\text{Coeff. of } x^2 \text{ in } S_1 = {}^{50}C_3 - 0 = {}^{50}C_3$$

$\pmb{\text{Step 2: Find the coefficient of } x^2 \text{ in the last term}}$

In the term $(1+mx)^{50}$, the general term is ${}^{50}C_r (mx)^r$. For $r=2$:
$$\text{Coeff. of } x^2 = {}^{50}C_2 m^2$$

$\pmb{\text{Step 3: Solve for } n}$

Total coefficient of $x^2 = {}^{50}C_3 + {}^{50}C_2 m^2$. According to the problem:
$$(3n+1) {}^{51}C_3 = {}^{50}C_3 + {}^{50}C_2 m^2$$
Using the identity ${}^nC_r = \frac{n}{r} {}^{n-1}C_{r-1}$:
$$(3n+1) \frac{51}{3} {}^{50}C_2 = \frac{50 \cdot 49 \cdot 48}{3 \cdot 2 \cdot 1} + {}^{50}C_2 m^2$$
$$(3n+1) (17) {}^{50}C_2 = \frac{48}{3} \left( \frac{50 \cdot 49}{2} \right) + {}^{50}C_2 m^2$$
$$(3n+1) (17) {}^{50}C_2 = 16 {}^{50}C_2 + {}^{50}C_2 m^2$$
Dividing both sides by ${}^{50}C_2$:
$$17(3n+1) = 16 + m^2$$
$$51n + 17 = 16 + m^2 \implies 51n + 1 = m^2$$
$$n = \frac{m^2 - 1}{51}$$

$\pmb{\text{Step 4: Find the smallest integer } m}$

For $n$ to be a positive integer, $(m^2 - 1)$ must be divisible by $51$ (i.e., divisible by $3$ and $17$).
$$m^2 \equiv 1 \pmod{51}$$
Testing values for $m$:
If $m = 16$, $m^2 - 1 = 256 - 1 = 255$.
Check divisibility: $255 / 51 = 5$.
Since $5$ is a positive integer, $m = 16$ is the smallest positive integer satisfying the condition.
The corresponding value of $n$ is $5$.

Therefore, the value of $n$ is $\boxed{5}$.",,{}
019d5409-ba3b-77e1-bebc-b6ecb93f2228,"$\pmb{\text{Step 1: Write the given limit expression}}$
Given:
$$\lim_{x \to 0} \frac{x^2 \sin(\beta x)}{\alpha x - \sin x} = 1$$

$\pmb{\text{Step 2: Use Taylor series expansion}}$
We know the expansion for $\sin \theta = \theta - \frac{\theta^3}{3!} + \frac{\theta^5}{5!} - \dots$
Expanding $\sin(\beta x)$ and $\sin x$:
$$\lim_{x \to 0} \frac{x^2 \left( \beta x - \frac{(\beta x)^3}{3!} + \dots \right)}{\alpha x - \left( x - \frac{x^3}{3!} + \frac{x^5}{5!} - \dots \right)} = 1$$

$\pmb{\text{Step 3: Simplify the expression}}$
$$\lim_{x \to 0} \frac{x^3 \left( \beta - \frac{\beta^3 x^2}{6} + \dots \right)}{(\alpha - 1)x + \frac{x^3}{6} - \frac{x^5}{120} + \dots} = 1$$

$\pmb{\text{Step 4: Analyze the condition for a finite non-zero limit}}$
For the limit to be a non-zero constant ($1$), the power of $x$ in the leading term of the denominator must match the power of $x$ in the leading term of the numerator ($x^3$).
Therefore, the coefficient of $x$ in the denominator must be zero:
$$\alpha - 1 = 0 \implies \alpha = 1$$

$\pmb{\text{Step 5: Substitute } \alpha = 1 	ext{ and evaluate the limit}}$
With $\alpha = 1$, the expression becomes:
$$\lim_{x \to 0} \frac{x^3 \left( \beta - \frac{\beta^3 x^2}{6} + \dots \right)}{\frac{x^3}{6} - \frac{x^5}{120} + \dots} = 1$$
Dividing numerator and denominator by $x^3$:
$$\frac{\beta}{1/6} = 1 \implies 6\beta = 1$$

$\pmb{\text{Step 6: Calculate the final value}}$
We need to find $6(\alpha + \beta)$:
$$6(\alpha + \beta) = 6\alpha + 6\beta$$
Substituting $\alpha = 1$ and $6\beta = 1$:
$$6(1) + 1 = 7$$

Therefore, the value of $6(\alpha + \beta)$ is $\boxed{7}$.",,{}
