id,legacy_id,question,options,answer,type,year,chapter,cluster_assignment,attributes,flags,stats,links,verification_status,metadata,created_at,updated_at
019d5409-bc7a-7244-a91b-47d77b79cadd,d8e7c429-bd38-4633-b5aa-a38ddcbe23c0,"{""text"": ""On complete hydrogenation, natural rubber produces:"", ""image_url"": """"}","{""A"": {""text"": ""ethylene-propylene copolymer"", ""image_url"": """"}, ""B"": {""text"": ""vulcanized rubber"", ""image_url"": """"}, ""C"": {""text"": ""polypropylene"", ""image_url"": """"}, ""D"": {""text"": ""polybutylene"", ""image_url"": """"}}",A,PYQ,2016,PLY,PLY-Polymer_Science,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l0ihodid/3e18baa4-d805-4ad0-9e88-b1192924b3e1/dab2d950-9f10-11ec-897e-63b8cb8552c1/file-1l0ihodie.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:38.493347+05:30
019d5409-bc82-77f3-a5fe-e4bc42c82437,8fa82386-729f-43aa-98ae-16fce12c6973,"{""text"": ""A debate club consists of $6$ girls and $4$ boys. A team of $4$ members is to be selected from this club including the selection of a captain (from among these $4$ members) for the team. If the team has to include at most one boy, then the number of ways of selecting the team is:"", ""image_url"": """"}","{""A"": {""text"": ""$380$"", ""image_url"": """"}, ""B"": {""text"": ""$320$"", ""image_url"": """"}, ""C"": {""text"": ""$260$"", ""image_url"": """"}, ""D"": {""text"": ""$95$"", ""image_url"": """"}}",A,PYQ,2016,PRC,PRC-Combinatorics_2,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:57.210052+05:30
019d5409-bc85-7ec2-92e8-d07a548b7cb0,6f9c44a6-82d0-43be-a6d9-646e8942401e,"{""text"": ""Let $\\alpha(a)$ and $\\beta(a)$ be the roots of the equation $(\\sqrt[3]{1 + a} - 1)x^2 + (\\sqrt{1 + a} - 1)x + (\\sqrt[6]{1 + a} - 1) = 0$ where $a > -1$. Then $\\lim_{a \\to 0^+} \\alpha(a)$ and $\\lim_{a \\to 0^+} \\beta(a)$ are the roots of the equation:"", ""image_url"": """"}","{""A"": {""text"": ""$x^2 + 3x + 2 = 0$"", ""image_url"": """"}, ""B"": {""text"": ""$2x^2 + 3x + 1 = 0$"", ""image_url"": """"}, ""C"": {""text"": ""$2x^2 + 3x + 1 = 0$"", ""image_url"": """"}, ""D"": {""text"": ""$x^2 + x + 1 = 0$"", ""image_url"": """"}}",C,PYQ,2016,QEN1,QEN1-Algebra_and_Equations,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:57.747421+05:30
019d5409-bc8b-78ba-878e-1ebbce162839,e32b054a-6dc7-4cb9-b76a-e5bac365bbaf,"{""text"": ""In neutral or faintly alkaline solution, 8 moles of permanganate anion quantitatively oxidise thiosulphate anions to produce $X$ moles of a sulphur containing product. The magnitude of $X$ is:"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",6,PYQ,2016,RDX,RDX-Redox_Reactions,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:40.661202+05:30
019d5409-bc8e-7399-87a9-b70ad01bc284,4b6a3b88-4a91-4763-a62b-cb3bb792f02b,"{""text"": ""A parallel beam of light is incident from air at an angle $\\alpha$ on the side PQ of a right-angled triangular prism of refractive index $n = \\sqrt{2}$. Light undergoes total internal reflection in the prism at the face PR when $\\alpha$ has a minimum value of 45\u00b0. The angle $\\theta$ of the prism is:"", ""image_url"": ""https://lh3.googleusercontent.com/d/1OA9PgGiFDc2VuxEXrFK8VGBDWlUWRmPi=w1200""}","{""A"": {""text"": ""15\u00b0"", ""image_url"": """"}, ""B"": {""text"": ""22.5\u00b0"", ""image_url"": """"}, ""C"": {""text"": ""30\u00b0"", ""image_url"": """"}, ""D"": {""text"": ""45\u00b0"", ""image_url"": """"}}",A,PYQ,2016,ROI,ROI-Optics_Refraction,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1kldqtky8/02dff306-e706-436c-a004-41f6ba232b23/73b94500-737d-11eb-9420-cfeaa00e0f99/file-1kldqtky9-339w.png"", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1kldqxp52/82a0021f-6468-4969-b470-11aa0ffa06e0/e6326260-737d-11eb-9420-cfeaa00e0f99/file-1kldqxp53-320w.png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:26.760084+05:30
019d5409-bc9e-724e-82e9-2452318145cb,3dff4110-1e31-41df-95a2-10405c5ecc0e,"{""text"": ""The mole fraction of a solute in a solution is 0.1. At 298 K, molarity of this solution is the same as its molality. Density of this solution at 298 K is 2.0 g cm$^{\u20133}$. The ratio of the molecular weights of the solute and solvent, $\\left( \\frac{MW_{solute}}{MW_{solvent}} \\right)$, is"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",9,PYQ,2016,SOL,SOL-Colligative_Properties_3,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:41.220806+05:30
019d5409-bca7-7f44-8989-aae5da1229d3,824a292e-d7a8-4ed4-a53c-51b3b5672f91,"{""text"": ""At $400 \\text{ K}$, the root mean square (rms) speed of a gas $X$ (molecular weight = $40$) is equal to the most probable speed of gas $Y$ at $60 \\text{ K}$. The molecular weight of the gas $Y$ is:"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",4,PYQ,2016,STM,STM-Kinetic_Theory,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:41.778504+05:30
019d5409-bca9-7e3b-ac0b-639e4ae48d4a,a44dcb05-32cf-4c52-a75b-ef7d5d04c75f,"{""text"": ""Consider a pyramid $OPQRS$ located in the first octant ($x \\ge 0, y \\ge 0, z \\ge 0$) with $O$ as origin, and $OP$ and $OR$ along the $x$-axis and the $y$-axis, respectively. The base $OPQR$ of the pyramid is a square with $OP=3$. The point $S$ is directly above the mid-point, $T$ of diagonal $OQ$ such that $TS=3$. Then:"", ""image_url"": """"}","{""A"": {""text"": ""The acute angle between $OQ$ and $OS$ is $\\frac{\\pi}{3}$"", ""image_url"": """"}, ""B"": {""text"": ""The equation of the plane containing the triangle $OQS$ is $x - y = 0$"", ""image_url"": """"}, ""C"": {""text"": ""The length of the perpendicular from $P$ to the plane containing the triangle $OQS$ is $\\frac{3}{\\sqrt{2}}$"", ""image_url"": """"}, ""D"": {""text"": ""The perpendicular distance from $O$ to the straight line containing $RS$ is $\\sqrt{\\frac{15}{2}}$"", ""image_url"": """"}}","B, C, D",PYQ,2016,TDG,TDG-Point_Line_Distance,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1li8fztdb/01c5cbe1-ee41-41fc-9cd1-0a6688d6d1e4/54eb3700-fde6-11ed-9c21-5fb8e6c5c251/file-1li8fztdc.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:09:02.692807+05:30
019d5409-bcaa-76d9-95a6-58c04552fd30,c7d283bf-9a5e-4609-91c5-fb6cdbfca240,"{""text"": ""Let $P = \\{ \\theta : \\sin \\theta - \\cos \\theta = \\sqrt{2} \\cos \\theta \\}$ and $Q = \\{ \\theta : \\sin \\theta + \\cos \\theta = \\sqrt{2} \\sin \\theta \\}$ be two sets. Then:"", ""image_url"": """"}","{""A"": {""text"": ""$P \\subset Q$ and $Q - P \\neq \\varnothing$"", ""image_url"": """"}, ""B"": {""text"": ""$Q \\not\\subset P$"", ""image_url"": """"}, ""C"": {""text"": ""$P = Q$"", ""image_url"": """"}, ""D"": {""text"": ""$P \\not\\subset Q$"", ""image_url"": """"}}",C,PYQ,2016,TFI,TFI-Trigonometry_Problems,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:58.264369+05:30
019d5409-bcb0-7edb-9750-701b12236cb7,53ff122b-b521-4b61-8c61-57176ba95d22,"{""text"": ""A water cooler of storage capacity 120 litres can cool water at a constant rate of \\(P\\) watts. In a closed circulation system (as shown schematically in the figure), the water from the cooler is used to cool an external device that generates constantly 3 kW of heat (thermal load). The temperature of water fed into the device cannot exceed 30\u00b0C and the entire stored 120 litres of water is initially cooled to 10\u00b0C. The entire system is thermally insulated. The minimum value of \\(P\\) (in watts) for which the device can be operated for 3 hours is :\n(Specific heat of water is 4.2 kJ kg\\(^{-1}\\) K\\(^{-1}\\) and the density of water is 1000 kg m\\(^{-3}\\))"", ""image_url"": ""https://lh3.googleusercontent.com/d/1tJh4y7Wv7Kpxql_-vQT2tzFLf6-azXhp=w1200""}","{""A"": {""text"": ""1600"", ""image_url"": """"}, ""B"": {""text"": ""2067"", ""image_url"": """"}, ""C"": {""text"": ""2533"", ""image_url"": """"}, ""D"": {""text"": ""3933"", ""image_url"": """"}}",B,PYQ,2016,THD,THD-Thermal_Hydraulics,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}","[""4c75fbc1-93f7-44e8-bae0-a8c6994e3d7e"", ""854759e5-92de-42cd-815e-114736870fb3"", ""1bade5f4-be42-43f6-a98e-c78c94524087"", ""890e960a-4f0e-478c-8133-431bc53afb9c""]",pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1kldritfh/4e18a6ad-6a43-4ede-bbcb-acc6ffc667e0/318092d0-7380-11eb-9420-cfeaa00e0f99/file-1kldritfi-445w.png"", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:27.346961+05:30
019d5409-bcb5-7173-83ef-986ea330061c,1d08e776-59e2-48a1-ba05-0770c51b9fcf,"{""text"": ""A length-scale ($l$) depends on the permittivity ($\\varepsilon$) of a dielectric material, Boltzmann constant ($k_B$), the absolute temperature ($T$), the number per unit volume ($n$) of certain charged particles, and the charge ($q$) carried by each of the particles. Which of the following expression(s) for $l$ is(are) dimensionally correct?"", ""image_url"": """"}","{""A"": {""text"": ""$l = \\sqrt {\\frac{nq^2}{\\varepsilon k_B T}}$"", ""image_url"": """"}, ""B"": {""text"": ""$l = \\sqrt {\\frac{\\varepsilon k_B T}{nq^2}}$"", ""image_url"": """"}, ""C"": {""text"": ""$l = \\sqrt {\\frac{q^2}{\\varepsilon n^{2/3} k_B T}}$"", ""image_url"": """"}, ""D"": {""text"": ""$l = \\sqrt {\\frac{q^2}{\\varepsilon n^{1/3} k_B T}}$"", ""image_url"": """"}}","B, D",PYQ,2016,UNM,UNM-Dimensional_Analysis,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:36.379386+05:30
019d5409-ba55-7eda-9d2a-ffa6df59eacf,2247379b-6d85-4ffa-9761-91f27046551c,"{""text"": ""In a historical experiment to determine Planck's constant, a metal surface was irradiated with light of different wavelengths. The emitted photoelectron energies were measured by applying a stopping potential. The relevant data for the wavelength ($\\lambda$) and the corresponding stopping potential ($V_0$) are given below:\n\n$$\\begin{array}{|c|c|} \\hline \\lambda (\\mu\\text{m}) & V_0 (\\text{Volt}) \\\\ \\hline 0.3 & 2.0 \\\\ \\hline 0.4 & 1.0 \\\\ \\hline 0.5 & 0.4 \\\\ \\hline \\end{array}$$\n\nGiven that $c = 3 \\times 10^8 \\text{ ms}^{-1}$ and $e = 1.6 \\times 10^{-19} \\text{ C}$, Planck's constant (in units of J-s) found from such an experiment is:"", ""image_url"": """"}","{""A"": {""text"": ""$6.0 \\times 10^{-34}$"", ""image_url"": """"}, ""B"": {""text"": ""$6.6 \\times 10^{-34}$"", ""image_url"": """"}, ""C"": {""text"": ""$6.4 \\times 10^{-34}$"", ""image_url"": """"}, ""D"": {""text"": ""$6.8 \\times 10^{-34}$"", ""image_url"": """"}}",C,PYQ,2016,DNR,DNR-Photoelectric_Effect,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}","[""6e160708-c574-41d8-bbd0-ed63c15a504f"", ""20219015-bb08-4a61-8991-beee666ac997"", ""663e3c16-fd51-4e23-bf68-8d154418a551"", ""78356aa2-bb7b-4b12-b61e-ce13c4e79b84"", ""7ab2a910-df61-4616-8fff-b6026d242f39""]",review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-20T05:08:27.839794+05:30
019d5409-bc8c-79e3-aab5-cb7795d0de59,9dbff470-2928-4438-82f8-b8fabea3582d,"{""text"": ""A plano-convex lens is made of material of refractive index n. When a small object is placed 30 cm away in front of the curved surface of the lens, an image of double the size of the object is produced. Due to reflection from the convex surface of the lens, another faint image is observed at a distance of 10 cm away form the lens. Which of the following statement(s) is(are) true?"", ""image_url"": """"}","{""A"": {""text"": ""The refractive index of the lens is 2.5"", ""image_url"": """"}, ""B"": {""text"": ""The radius of curvature of the convex surface is 45 cm"", ""image_url"": """"}, ""C"": {""text"": ""The faint image is erect and real"", ""image_url"": """"}, ""D"": {""text"": ""The focal length of the lens is 20 cm"", ""image_url"": """"}}","A,D",PYQ,2016,ROI,ROI-Optics_and_Mirrors,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}","[""25537e2b-1bfb-42d3-b545-341adcd63f12"", ""ccd35263-3665-4fe4-a03c-5a879339a24c"", ""4e6cb237-46da-4ecc-8b31-2593701a5065"", ""8459e711-a406-4799-bd47-461419f73762""]",review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1li45tlr4/2ca562d2-e1de-482e-a7c1-275ce2ff0183/6a4a6600-fb8b-11ed-9eeb-17e7b1787dce/file-1li45tlr5.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:33.774925+05:30
019d5409-ba39-7ab5-a19d-89e58cbd86f0,a0d11eb1-2dcd-486c-aca1-0f03432ef6ab,"{""text"": ""A hydrogen atom in its ground state is irradiated by light of wavelength 970 \u00c5. Taking $hc = 1.237 \\times 10^{-6}$ eV\u00b7m and the ground state energy of hydrogen atom as $-13.6$ eV, the number of lines present in the emission spectrum is:"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",6,PYQ,2016,NUC,ATM-Atomic_Physics,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1li48jikl/53a7fb49-78d3-4df4-a490-9a1cc4d07d5a/0d210f50-fb96-11ed-b333-793562a96c76/file-1li48jikm.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-20T05:08:32.719253+05:30
019d5409-bcb2-750c-b02b-8bcb31151737,62b26579-e44f-40a0-b432-eb5e7690a45d,"{""text"": ""Consider two solid spheres $P$ and $Q$ each of density $8\\text{ gm cm}^{-3}$ and diameters $1\\text{ cm}$ and $0.5\\text{ cm}$, respectively. Sphere $P$ is dropped into a liquid of density $0.8\\text{ gm cm}^{-3}$ and viscosity $\\eta = 3\\text{ poiseuilles}$. Sphere $Q$ is dropped into a liquid of density $1.6\\text{ gm cm}^{-3}$ and viscosity $\\eta = 2\\text{ poiseuilles}$. The ratio of the terminal velocities of $P$ and $Q$ is:"", ""image_url"": """"}","{""A"": {""text"": ""2"", ""image_url"": """"}, ""B"": {""text"": ""4"", ""image_url"": """"}, ""C"": {""text"": ""6"", ""image_url"": """"}, ""D"": {""text"": ""12"", ""image_url"": """"}}",3,PYQ,2016,MPF,TPM-Surface_Tension_Phenomena,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:31.213131+05:30
019d9888-c983-7924-a7f3-6abfbd3110a1,f3000bb3-9838-4739-bfdf-68a0ec223fd7,"{""text"": ""Let $m$ be the smallest positive integer such that the coefficient of $x^2$ in the expansion of $(1 + x)^2 + (1 + x)^3 + \\dots + (1 + x)^{49} + (1 + mx)^{50}$ is $(3n + 1) {}^{51}C_3$ for some positive integer $n$. Then the value of $n$ is"", ""image_url"": null}","{""A"": {""text"": """", ""image_url"": null}, ""B"": {""text"": """", ""image_url"": null}, ""C"": {""text"": """", ""image_url"": null}, ""D"": {""text"": """", ""image_url"": null}}",5,PYQ,2016,BNT,,"{""difficulty"": null, ""extra_param"": null, ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": null, ""legacy_b"": null, ""legacy_c"": null, ""legacy_d"": null, ""extra_info"": null, ""topic_tags"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": null, ""legacy_solution"": null, ""importance_level"": null, ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-17T04:33:14.608903+05:30,2026-04-20T05:08:59.230532+05:30
019d5409-ba3b-77e1-bebc-b6ecb93f2228,ab3a3ddf-84b4-4250-a85c-a8166f734d32,"{""text"": ""Let $\\alpha, \\beta \\in \\mathbb{R}$ be such that $\\lim_{x \\to 0} \\frac{x^2 \\sin(\\beta x)}{\\alpha x - \\sin x} = 1$. Then $6(\\alpha + \\beta)$ equals _________."", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",7,PYQ,2016,CAD,CAD-Mathematical_Physics_Calculus,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-20T05:09:01.224765+05:30
019d5409-bc66-73f1-94c2-1d1073b849d7,47322ac5-6324-4abd-8e35-7fb088a5b3df,"{""text"": ""The total number of distinct $x \\in [0, 1]$ for which $\\int_{0}^{x} \\frac{t^2}{1+t^4} dt = 2x - 1$ is:"", ""image_url"": """"}","{""A"": {""text"": ""0"", ""image_url"": """"}, ""B"": {""text"": ""1"", ""image_url"": """"}, ""C"": {""text"": ""2"", ""image_url"": """"}, ""D"": {""text"": ""3"", ""image_url"": """"}}",1,PYQ,2016,INT2,INT2-Calculus_Applied,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2016_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-20T05:08:59.763427+05:30
